date,01,02,04,05,06,08,09,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56,60,66,69,72,78,US
2020-02-29,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10
2020-03-07,0,0,6,0,162,16,0,0,0,14,10,2,0,8,2,0,0,2,0,0,6,140,0,2,0,2,0,2,4,4,8,0,152,4,0,0,2,10,4,6,4,0,2,16,2,0,0,190,0,0,0,0,0,0,0,0,391
2020-03-14,30,2,16,15,481,190,46,12,0,126,136,6,4,116,30,34,16,30,150,4,41,446,71,40,12,12,9,34,36,10,130,26,937,60,2,52,6,60,90,34,34,16,62,104,15,10,74,1041,0,54,4,0,0,0,0,0,2535
2020-03-21,268,30,184,111,2123,743,342,78,98,1385,927,64,80,1375,224,104,98,119,1367,133,339,3421,1179,226,226,210,44,40,272,108,2376,84,19731,510,54,442,98,202,704,80,310,12,544,1001,218,88,240,2195,24,510,42,0,15,0,21,6,23104
2020-03-28,1304,152,1338,660,12236,3011,2660,338,206,6001,3429,222,384,5471,2210,458,418,459,5104,282,1604,9775,8468,614,1088,1636,205,116,847,252,17256,306,83980,1636,132,2318,648,684,4892,251,972,108,2105,3789,922,317,1166,4620,168,1546,118,0,40,0,79,16,101361
2020-04-04,1852,160,2492,647,10640,13512,7263,758,598,15547,7573,398,1576,13682,5440,978,864,1195,18340,481,4260,16572,19417,846,1584,3223,272,449,2291,706,44543,594,138610,3060,226,4666,1566,840,14694,1000,2514,288,3901,5309,1626,496,3334,5951,372,1950,210,0,38,8,352,18,196548
2020-04-11,3238,178,2748,1004,17250,5470,12253,1759,876,13913,10846,232,748,17619,6964,1446,1154,1196,15013,329,9138,24259,19639,1122,2374,3529,224,757,1858,690,51065,1172,141114,3800,202,5022,1416,944,23692,2678,2588,828,3607,8918,1526,500,5340,6009,590,2366,148,0,40,3,336,11,221348
2020-04-18,2884,116,2662,1009,18366,5808,12011,2101,888,13995,11382,218,518,19961,6412,2005,1092,2340,7129,464,9264,30526,14571,1568,2664,2544,98,1040,1910,914,46714,1414,104214,3978,552,7944,1086,946,19266,3787,2074,1832,3327,7824,1361,185,5952,3088,416,1972,96,0,3,3,330,2,198151
2020-04-25,2972,50,3124,2174,23580,6656,14069,2103,1033,10696,10542,61,464,25044,7516,5154,2628,2431,5858,237,10880,29678,13105,2469,3488,2728,38,3000,1844,901,48372,1724,87058,4809,568,10730,1566,818,19578,5224,2010,1210,5051,9766,1901,85,8626,3393,450,2976,364,0,5,0,-245,2,206176
2020-05-02,2852,52,4156,946,22902,5596,9618,2905,1098,9240,10103,28,348,33452,9792,7012,3500,1930,5256,376,13414,24840,12448,5577,3446,2758,20,5196,1716,1239,36330,2144,58552,6001,648,7496,1314,764,19070,4376,2472,882,6860,14038,2018,88,10744,3405,350,3946,176,0,4,0,94,11,192979
2020-05-09,4040,30,5192,774,26756,5368,7460,2473,1305,9036,8370,20,288,35288,8874,6148,3888,3144,4553,509,14122,19753,8175,9099,3874,2636,6,5552,1442,1166,28134,2073,39256,6146,594,8724,1278,1050,14934,2072,2084,1610,3900,16063,2147,69,10916,3386,276,4558,148,0,6,1,60,2,175739
2020-05-16,4216,36,5412,1685,24416,4684,7427,2521,940,9590,7762,17,428,32762,7096,5302,2220,2499,5392,479,12868,15062,9016,8347,3490,2036,20,4089,1406,1112,15383,2077,28354,7504,814,7554,1494,904,13164,3715,2260,1132,5038,13536,1821,26,12974,3172,294,4496,176,0,3,4,79,1,155448
2020-05-23,5000,40,4774,2377,28154,4017,6680,1957,924,10627,8888,8,352,30585,7242,5153,2014,1768,5585,732,15054,12040,8417,9764,3764,2038,22,3482,1426,1061,16455,1487,23820,9138,892,7868,1446,552,11030,3177,2468,1010,5159,12698,2240,39,12132,2007,433,5380,144,0,11,3,115,0,153586
2020-05-30,6722,64,6410,2428,35972,2697,3986,1787,751,10594,9497,16,416,22269,6620,4688,1488,2289,5323,534,13040,7090,5720,8620,4448,2294,52,3836,1982,815,12684,1924,19168,10826,476,7250,916,594,9112,1490,2998,992,5532,13095,2281,46,15724,4166,605,6706,170,0,7,0,69,0,145391
2020-06-06,5332,262,12386,4108,36756,2328,3566,886,552,14655,9710,42,672,15952,5572,4465,1342,3165,5782,488,10934,4920,5298,6612,3620,2925,70,3334,1948,1050,8788,1967,15186,13970,566,6156,1282,770,7540,622,4288,814,6794,32951,3760,138,11572,4885,294,4682,82,0,7,4,60,2,149650
2020-06-13,10018,290,18418,5931,41530,2479,2308,765,440,21583,10513,100,428,9990,5092,4482,1318,2312,7421,464,7646,3427,1803,5381,4618,2164,96,2173,3012,565,5846,1590,10076,17148,438,5480,2028,1614,6674,1512,8834,932,7210,28479,3790,158,8944,4115,276,3894,222,0,4,4,110,1,148785
2020-06-20,8638,250,30934,5855,53538,3184,1465,900,275,40475,12940,132,1302,8575,5036,3558,2154,2360,6489,362,5302,2593,3458,4579,2586,3572,220,2127,3958,442,4811,1456,8996,17428,414,6820,3930,2746,5596,837,11602,784,9079,48230,5422,44,7148,5697,452,4042,258,0,39,0,71,1,182855
2020-06-27,10800,366,39992,8163,79864,4491,1006,813,232,77474,21830,162,2635,9972,5028,5155,3040,3093,10765,431,4988,2524,4198,5118,9780,5245,308,2149,6726,397,3890,2307,9318,19454,410,10388,5216,2688,7604,745,16366,802,10661,73867,6331,106,7608,6176,564,5494,426,0,25,0,71,8,260232
2020-07-04,16266,622,48888,7644,98988,5703,1061,1763,231,114952,35132,252,4096,11052,5714,5964,4588,2416,17044,486,5782,2230,5799,5188,10286,5996,630,2112,10472,311,4800,2856,9586,22086,644,13456,6004,3672,9086,888,22894,804,20246,88433,6969,76,7724,8265,846,7538,428,0,33,1,215,30,336588
