origin,destination,total_flow
30,36,6090.0
30,44,52.0
30,16,87.0
30,55,20306.0
30,9,2202.0
30,46,1221.0
30,56,5579.0
30,34,2509.0
30,42,102058.0
30,53,15.0
30,19,43.0
30,39,446.0
30,10,407.0
30,24,1484.0
30,31,1504.0
30,11,171726.0
30,18,109967.0
30,17,30.0
30,32,571.0
30,54,278.0
30,38,1584.0
30,49,31.0
30,51,805.0
30,8,467.0
30,6,3963.0
30,29,1602.0
30,21,43.0
30,20,2381.0
30,37,82953.0
30,47,317.0
30,45,1701.0
30,40,20.0
30,5,825.0
30,4,66.0
30,35,16228.0
30,13,180073.0
30,1,240.0
30,28,11.0
30,48,887.0
30,22,726.0
30,12,135.0
30,50,32006.0
30,2,1573.0
30,15,25.0
30,33,905.0
30,27,147.0
30,25,21.0
30,41,16.0
40,23,57.0
40,26,1147.0
40,36,394.0
40,44,3.0
40,16,9.0
40,55,322.0
40,9,189.0
40,46,15.0
40,56,22.0
40,34,83.0
40,42,41.0
40,19,1720.0
40,39,633.0
40,10,175796.0
40,24,426.0
40,31,71.0
40,11,24.0
40,18,77.0
40,17,4.0
40,32,7.0
40,54,19.0
40,38,62.0
40,49,3305.0
40,51,10566.0
40,8,6.0
40,6,15877.0
40,29,725.0
40,20,630.0
40,37,21.0
40,47,31.0
40,45,3248.0
40,30,20.0
40,5,146.0
40,4,1.0
40,35,126.0
40,13,947.0
40,1,16.0
40,28,411.0
40,48,770.0
40,22,62.0
40,12,61.0
40,50,1733.0
40,2,96.0
40,15,2.0
40,33,38.0
40,27,84189.0
40,25,86.0
40,41,27.0
5,23,14501.0
5,26,220328.0
5,36,439991.0
5,44,63.0
5,16,100.0
5,55,6624.0
5,9,3220.0
5,46,336.0
5,56,347.0
5,34,9494.0
5,42,1400.0
5,53,18.0
5,19,138.0
5,39,4670.0
5,10,2511.0
5,24,2527.0
5,31,551.0
5,11,1813.0
5,18,1572.0
5,17,53.0
5,32,127.0
5,54,247.0
5,38,1015.0
5,49,172.0
5,51,6073.0
5,8,167.0
5,6,16227.0
5,29,491439.0
5,21,31.0
5,20,8111.0
5,37,582.0
5,47,254.0
5,45,9823.0
5,30,825.0
5,40,146.0
5,4,39.0
5,35,19947.0
5,13,20850.0
5,1,225.0
5,28,65.0
5,48,45597.0
5,22,584.0
5,12,4110.0
5,50,20221.0
5,2,1062.0
5,15,27.0
5,33,630.0
5,27,967.0
5,25,454.0
5,41,312.0
4,23,50.0
4,26,620.0
4,36,238.0
4,44,17.0
4,16,94.0
4,55,1239.0
4,9,179.0
4,46,2683.0
4,56,2123.0
4,34,50.0
4,42,50.0
4,53,9.0
4,19,4.0
4,39,71.0
4,10,89.0
4,24,623.0
4,31,25024.0
4,11,33.0
4,18,873.0
4,17,4726.0
4,32,120027.0
4,54,186.0
4,38,481.0
4,49,4.0
4,51,165.0
4,8,157.0
4,6,765.0
4,29,195.0
4,21,43915.0
4,20,323.0
4,37,434.0
4,47,287.0
4,45,324.0
4,30,66.0
4,40,1.0
4,5,39.0
4,35,94.0
4,13,8102.0
4,1,281.0
4,28,2.0
4,48,149.0
4,22,1067.0
4,12,13.0
4,50,24866.0
4,2,1488.0
4,15,521.0
4,33,11172.0
4,27,31.0
4,25,5.0
35,23,165475.0
35,26,100569.0
35,36,271308.0
35,44,96.0
35,16,176.0
35,55,99554.0
35,9,55154.0
35,46,1841.0
35,56,1041.0
35,34,559491.0
35,42,7342.0
35,53,29.0
35,19,156.0
35,39,3814.0
35,10,2420.0
35,24,6538.0
35,31,3198.0
35,11,29652.0
35,18,20736.0
35,17,104.0
35,32,338.0
35,54,466.0
35,38,1957.0
35,49,171.0
35,51,4913.0
35,8,333.0
35,6,15039.0
35,29,22005.0
35,21,80.0
35,20,28016.0
35,37,2289.0
35,47,511.0
35,45,10629.0
35,30,16228.0
35,40,126.0
35,5,19947.0
35,4,94.0
35,13,101441.0
35,1,478.0
35,28,65.0
35,48,9891.0
35,22,1392.0
35,12,2846.0
35,50,39872.0
35,2,5061.0
35,15,49.0
35,33,1245.0
35,27,879.0
35,25,232.0
35,41,195.0
13,23,116499.0
13,26,161439.0
13,36,93435.0
13,44,2017.0
13,16,5120.0
13,55,161547.0
13,9,46058.0
13,46,52178.0
13,56,158200.0
13,34,40798.0
13,42,433839.0
13,53,609.0
13,19,1365.0
13,39,10328.0
13,10,8417.0
13,24,31626.0
13,31,25353.0
13,11,131777.0
13,18,229339.0
13,17,2682.0
13,32,49538.0
13,54,16007.0
13,38,176565.0
13,49,1311.0
13,51,15191.0
13,8,165549.0
13,6,41664.0
13,29,34660.0
13,21,2582.0
13,20,44099.0
13,37,504927.0
13,47,9704.0
13,45,27249.0
13,30,180073.0
13,40,947.0
13,5,20850.0
13,4,8102.0
13,35,101441.0
13,1,35088.0
13,28,613.0
13,48,18212.0
13,22,18402.0
13,12,5763.0
13,50,642277.0
13,2,26938.0
13,15,5395.0
13,33,207326.0
13,27,4289.0
13,25,1357.0
13,41,892.0
1,23,276.0
1,26,2518.0
1,36,911.0
1,44,164.0
1,16,7141.0
1,55,1529.0
1,9,503.0
1,46,300.0
1,56,730.0
1,34,232.0
1,42,330.0
1,53,40.0
1,19,23.0
1,39,251.0
1,10,267.0
1,24,757.0
1,31,920.0
1,11,165.0
1,18,587.0
1,17,2200.0
1,32,767.0
1,54,176991.0
1,38,187164.0
1,49,19.0
1,51,504.0
1,8,1381.0
1,6,2073.0
1,29,905.0
1,21,175.0
1,20,938.0
1,37,1008.0
1,47,2684.0
1,45,1111.0
1,30,240.0
1,40,16.0
1,5,225.0
1,4,281.0
1,35,478.0
1,13,35088.0
1,28,6.0
1,48,582.0
1,22,6585.0
1,12,75.0
1,50,329295.0
1,2,496.0
1,15,5869.0
1,33,183779.0
1,27,93.0
1,25,16.0
1,41,8.0
28,23,31.0
28,26,592.0
28,36,159.0
28,44,1.0
28,55,219.0
28,9,129.0
28,46,15.0
28,56,6.0
28,34,53.0
28,42,27.0
28,53,1.0
28,19,12637.0
28,39,326.0
28,10,31728.0
28,24,413.0
28,31,68.0
28,11,15.0
28,18,37.0
28,17,3.0
28,32,2.0
28,54,15.0
28,38,40.0
28,49,85954.0
28,51,1696.0
28,8,2.0
28,6,67361.0
28,29,350.0
28,20,442.0
28,37,13.0
28,47,7.0
28,45,1714.0
28,30,11.0
28,40,411.0
28,5,65.0
28,4,2.0
28,35,65.0
28,13,613.0
28,1,6.0
28,48,404.0
28,22,54.0
28,12,24.0
28,50,1156.0
28,2,89.0
28,15,1.0
28,33,27.0
28,27,1939.0
28,25,29.0
28,41,11.0
48,23,4431.0
48,26,78952.0
48,36,32711.0
48,44,137.0
48,16,283.0
48,55,21179.0
48,9,11777.0
48,46,979.0
48,56,817.0
48,34,11247.0
48,42,1624.0
48,53,55.0
48,19,612.0
48,39,107996.0
48,10,11970.0
48,24,10304.0
48,31,2596.0
48,11,1151.0
48,18,2912.0
48,17,144.0
48,32,369.0
48,54,640.0
48,38,1698.0
48,49,907.0
48,51,35055.0
48,8,361.0
48,6,76178.0
48,29,867431.0
48,21,90.0
48,20,103498.0
48,37,1039.0
48,47,665.0
48,45,134115.0
48,30,887.0
48,40,770.0
48,5,45597.0
48,4,149.0
48,35,9891.0
48,13,18212.0
48,1,582.0
48,28,404.0
48,22,1514.0
48,12,313219.0
48,50,28792.0
48,2,3262.0
48,15,94.0
48,33,1350.0
48,27,5081.0
48,25,10521.0
48,41,42830.0
22,23,835.0
22,26,4543.0
22,36,2039.0
22,44,674.0
22,16,92675.0
22,55,4915.0
22,9,1818.0
22,46,2170.0
22,56,2218.0
22,34,952.0
22,42,971.0
22,53,55599.0
22,19,91.0
22,39,824.0
22,10,787.0
22,24,3073.0
22,31,4794.0
22,11,611.0
22,18,3383.0
22,17,43578.0
22,32,1731.0
22,54,78010.0
22,38,11836.0
22,49,110.0
22,51,1368.0
22,8,2168.0
22,6,5627.0
22,29,1707.0
22,21,1044.0
22,20,2969.0
22,37,2635.0
22,47,543662.0
22,45,3136.0
22,30,726.0
22,40,62.0
22,5,584.0
22,4,1067.0
22,35,1392.0
22,13,18402.0
22,1,6585.0
22,28,54.0
22,48,1514.0
22,12,272.0
22,50,531243.0
22,2,3668.0
22,15,10613.0
22,33,8459.0
22,27,347.0
22,25,63.0
22,41,58.0
12,23,501.0
12,26,13340.0
12,36,4319.0
12,44,9.0
12,16,23.0
12,55,6783.0
12,9,5222.0
12,46,213.0
12,56,74.0
12,34,4550.0
12,42,253.0
12,53,6.0
12,19,81.0
12,39,7734.0
12,10,1604.0
12,24,3859.0
12,31,678.0
12,11,105.0
12,18,517.0
12,17,6.0
12,32,50.0
12,54,71.0
12,38,301.0
12,49,67.0
12,51,3511.0
12,8,31.0
12,6,18431.0
12,29,36714.0
12,21,4.0
12,20,182630.0
12,37,134.0
12,47,94.0
12,45,16658.0
12,30,135.0
12,40,61.0
12,5,4110.0
12,4,13.0
12,35,2846.0
12,13,5763.0
12,1,75.0
12,28,24.0
12,48,313219.0
12,22,272.0
12,50,7197.0
12,2,1176.0
12,15,4.0
12,33,173.0
12,27,516.0
12,25,144.0
12,41,454.0
50,23,26715.0
50,26,92458.0
50,36,51899.0
50,44,143363.0
50,16,105385.0
50,55,109138.0
50,9,46583.0
50,46,39834.0
50,56,80260.0
50,34,22854.0
50,42,44307.0
50,53,2585.0
50,19,2327.0
50,39,15401.0
50,10,12767.0
50,24,61300.0
50,31,67054.0
50,11,21845.0
50,18,69233.0
50,17,33967.0
50,32,56382.0
50,54,704759.0
50,38,651042.0
50,49,2434.0
50,51,19793.0
50,8,75423.0
50,6,55525.0
50,29,35005.0
50,21,17649.0
50,20,57422.0
50,37,54486.0
50,47,390635.0
50,45,38237.0
50,30,32006.0
50,40,1733.0
50,5,20221.0
50,4,24866.0
50,35,39872.0
50,13,642277.0
50,1,329295.0
50,28,1156.0
50,48,28792.0
50,22,531243.0
50,12,7197.0
50,2,53624.0
50,15,24832.0
50,33,219048.0
50,27,7086.0
50,25,2033.0
50,41,1436.0
2,23,1107.0
2,26,6350.0
2,36,3114.0
2,44,90.0
2,16,215.0
2,55,128530.0
2,9,21125.0
2,46,226483.0
2,56,2854.0
2,34,4470.0
2,42,710.0
2,53,36.0
2,19,162.0
2,39,2086.0
2,10,1730.0
2,24,745143.0
2,31,352286.0
2,11,791.0
2,18,16746.0
2,17,165.0
2,32,3299.0
2,54,530.0
2,38,1804.0
2,49,201.0
2,51,3514.0
2,8,252.0
2,6,20173.0
2,29,3511.0
2,21,1522.0
2,20,18211.0
2,37,1739.0
2,47,721.0
2,45,9785.0
2,30,1573.0
2,40,96.0
2,5,1062.0
2,4,1488.0
2,35,5061.0
2,13,26938.0
2,1,496.0
2,28,89.0
2,48,3262.0
2,22,3668.0
2,12,1176.0
2,50,53624.0
2,15,92.0
2,33,1530.0
2,27,739.0
2,25,186.0
2,41,152.0
15,23,32.0
15,26,492.0
15,36,116.0
15,44,30.0
15,16,1149.0
15,55,179.0
15,9,54.0
15,46,127.0
15,56,368.0
15,34,20.0
15,42,27.0
15,53,56.0
15,19,4.0
15,39,41.0
15,10,43.0
15,24,171.0
15,31,733.0
15,11,16.0
15,18,86.0
15,17,40539.0
15,32,1426.0
15,54,657.0
15,38,1387.0
15,51,67.0
15,8,258.0
15,6,422.0
15,29,126.0
15,21,395.0
15,20,165.0
15,37,138.0
15,47,423.0
15,45,172.0
15,30,25.0
15,40,2.0
15,5,27.0
15,4,521.0
15,35,49.0
15,13,5395.0
15,1,5869.0
15,28,1.0
15,48,94.0
15,22,10613.0
15,12,4.0
15,50,24832.0
15,2,92.0
15,33,114508.0
15,27,16.0
15,25,2.0
33,23,726.0
33,26,5373.0
33,36,2000.0
33,44,253.0
33,16,5788.0
33,55,4502.0
33,9,1272.0
33,46,3013.0
33,56,54504.0
33,34,662.0
33,42,1127.0
33,53,67.0
33,19,54.0
33,39,494.0
33,10,572.0
33,24,2300.0
33,31,5944.0
33,11,534.0
33,18,5127.0
33,17,5139.0
33,32,55093.0
33,54,13107.0
33,38,152702.0
33,49,53.0
33,51,1018.0
33,8,158344.0
33,6,4255.0
33,29,1768.0
33,21,947.0
33,20,2213.0
33,37,20081.0
33,47,2815.0
33,45,2227.0
33,30,905.0
33,40,38.0
33,5,630.0
33,4,11172.0
33,35,1245.0
33,13,207326.0
33,1,183779.0
33,28,27.0
33,48,1350.0
33,22,8459.0
33,12,173.0
33,50,219048.0
33,2,1530.0
33,15,114508.0
33,27,240.0
33,25,38.0
33,41,24.0
27,23,421.0
27,26,5706.0
27,36,2148.0
27,44,21.0
27,16,43.0
27,55,2090.0
27,9,1173.0
27,46,187.0
27,56,121.0
27,34,601.0
27,42,251.0
27,53,5.0
27,19,4641.0
27,39,10162.0
27,10,353152.0
27,24,3072.0
27,31,376.0
27,11,156.0
27,18,446.0
27,17,17.0
27,32,81.0
27,54,107.0
27,38,366.0
27,49,9378.0
27,51,146445.0
27,8,53.0
27,6,332622.0
27,29,4055.0
27,21,19.0
27,20,5172.0
27,37,156.0
27,47,117.0
27,45,19036.0
27,30,147.0
27,40,84189.0
27,5,967.0
27,4,31.0
27,35,879.0
27,13,4289.0
27,1,93.0
27,28,1939.0
27,48,5081.0
27,22,347.0
27,12,516.0
27,50,7086.0
27,2,739.0
27,15,16.0
27,33,240.0
27,25,1014.0
27,41,263.0
25,23,107.0
25,26,3963.0
25,36,927.0
25,44,5.0
25,16,4.0
25,55,648.0
25,9,313.0
25,46,25.0
25,56,15.0
25,34,177.0
25,42,51.0
25,53,1.0
25,19,75.0
25,39,160715.0
25,10,2399.0
25,24,590.0
25,31,72.0
25,11,27.0
25,18,94.0
25,17,4.0
25,32,6.0
25,54,17.0
25,38,100.0
25,49,88.0
25,51,99482.0
25,8,14.0
25,6,13808.0
25,29,6344.0
25,20,1740.0
25,37,36.0
25,47,24.0
25,45,23055.0
25,30,21.0
25,40,86.0
25,5,454.0
25,4,5.0
25,35,232.0
25,13,1357.0
25,1,16.0
25,28,29.0
25,48,10521.0
25,22,63.0
25,12,144.0
25,50,2033.0
25,2,186.0
25,15,2.0
25,33,38.0
25,27,1014.0
25,41,1796.0
41,23,103.0
41,26,3893.0
41,36,758.0
41,44,1.0
41,16,5.0
41,55,507.0
41,9,259.0
41,46,22.0
41,56,8.0
41,34,140.0
41,42,46.0
41,53,1.0
41,19,27.0
41,39,111400.0
41,10,722.0
41,24,609.0
41,31,91.0
41,11,18.0
41,18,67.0
41,17,2.0
41,32,3.0
41,54,7.0
41,38,46.0
41,49,27.0
41,51,12861.0
41,8,8.0
41,6,6551.0
41,29,10455.0
41,21,2.0
41,20,3930.0
41,37,18.0
41,47,15.0
41,45,28820.0
41,30,16.0
41,40,27.0
41,5,312.0
41,35,195.0
41,13,892.0
41,1,8.0
41,28,11.0
41,48,42830.0
41,22,58.0
41,12,454.0
41,50,1436.0
41,2,152.0
41,33,24.0
41,27,263.0
41,25,1796.0
