origin,destination,total_flow
40,24,103.0
40,31,15.0
40,11,4.0
40,18,9.0
40,17,2.0
40,32,1.0
40,54,4.0
40,38,13.0
40,49,638.0
40,51,1948.0
40,8,2.0
40,6,3144.0
40,29,137.0
40,20,126.0
40,37,6.0
40,47,7.0
40,45,650.0
40,30,5.0
40,5,33.0
40,35,22.0
40,13,201.0
40,1,5.0
40,28,96.0
40,48,157.0
40,22,18.0
40,12,7.0
40,50,380.0
40,2,18.0
40,33,6.0
40,27,16708.0
40,25,17.0
40,41,3.0
5,23,2821.0
5,26,43915.0
5,36,88133.0
5,44,10.0
5,16,19.0
5,55,1308.0
5,9,654.0
5,46,77.0
5,56,66.0
5,34,1957.0
5,42,283.0
5,53,2.0
5,19,35.0
5,39,903.0
5,10,503.0
5,24,481.0
5,31,137.0
5,11,350.0
5,18,320.0
5,17,7.0
5,32,23.0
5,54,56.0
5,38,165.0
5,49,32.0
5,51,1218.0
5,8,24.0
5,6,3274.0
5,29,98307.0
5,21,4.0
5,20,1617.0
5,37,104.0
5,47,61.0
5,45,1889.0
5,30,151.0
5,40,33.0
5,4,9.0
5,35,3989.0
5,13,4162.0
5,1,66.0
5,28,17.0
5,48,9100.0
5,22,108.0
5,12,816.0
5,50,4040.0
5,2,193.0
5,15,5.0
5,33,145.0
5,27,202.0
5,25,96.0
5,41,66.0
4,23,11.0
4,26,165.0
4,36,37.0
4,44,2.0
4,16,17.0
4,55,237.0
4,9,40.0
4,46,532.0
4,56,437.0
4,34,12.0
4,42,12.0
4,53,1.0
4,19,1.0
4,39,7.0
4,10,15.0
4,24,137.0
4,31,4996.0
4,11,2.0
4,18,188.0
4,17,926.0
4,32,23969.0
4,54,40.0
4,38,101.0
4,51,27.0
4,8,31.0
4,6,146.0
4,29,37.0
4,21,8814.0
4,20,63.0
4,37,84.0
4,47,63.0
4,45,57.0
4,30,18.0
4,5,9.0
4,35,18.0
4,13,1635.0
4,1,52.0
4,48,33.0
4,22,214.0
4,12,2.0
4,50,4846.0
4,2,293.0
4,15,107.0
4,33,2180.0
4,27,2.0
35,23,32908.0
35,26,20100.0
35,36,54127.0
35,44,27.0
35,16,39.0
35,55,19738.0
35,9,10922.0
35,46,346.0
35,56,207.0
35,34,111957.0
35,42,1472.0
35,53,5.0
35,19,25.0
35,39,775.0
35,10,473.0
35,24,1253.0
35,31,654.0
35,11,5982.0
35,18,4236.0
35,17,14.0
35,32,62.0
35,54,94.0
35,38,394.0
35,49,29.0
35,51,973.0
35,8,50.0
35,6,3042.0
35,29,4300.0
35,21,16.0
35,20,5532.0
35,37,469.0
35,47,117.0
35,45,2093.0
35,30,3262.0
35,40,22.0
35,5,3989.0
35,4,18.0
35,13,19925.0
35,1,100.0
35,28,12.0
35,48,1919.0
35,22,286.0
35,12,570.0
35,50,8065.0
35,2,1038.0
35,15,11.0
35,33,286.0
35,27,179.0
35,25,51.0
35,41,63.0
13,23,23239.0
13,26,32107.0
13,36,18818.0
13,44,398.0
13,16,1075.0
13,55,32278.0
13,9,9245.0
13,46,10364.0
13,56,31478.0
13,34,8138.0
13,42,86780.0
13,53,122.0
13,19,251.0
13,39,2009.0
13,10,1746.0
13,24,6225.0
13,31,5083.0
13,11,26246.0
13,18,45665.0
13,17,532.0
13,32,9847.0
13,54,3350.0
13,38,35934.0
13,49,238.0
13,51,3060.0
13,8,33080.0
13,6,8236.0
13,29,6883.0
13,21,446.0
13,20,8778.0
13,37,101327.0
13,47,1917.0
13,45,5511.0
13,30,35822.0
13,40,201.0
13,5,4162.0
13,4,1635.0
13,35,19925.0
13,1,7135.0
13,28,121.0
13,48,3673.0
13,22,3686.0
13,12,1151.0
13,50,128817.0
13,2,5426.0
13,15,1092.0
13,33,41198.0
13,27,830.0
13,25,288.0
13,41,187.0
1,23,49.0
1,26,509.0
1,36,178.0
1,44,39.0
1,16,1376.0
1,55,300.0
1,9,103.0
1,46,57.0
1,56,133.0
1,34,48.0
1,42,63.0
1,53,10.0
1,19,5.0
1,39,55.0
1,10,45.0
1,24,175.0
1,31,206.0
1,11,32.0
1,18,139.0
1,17,424.0
1,32,152.0
1,54,35576.0
1,38,37139.0
1,49,6.0
1,51,118.0
1,8,299.0
1,6,395.0
1,29,173.0
1,21,22.0
1,20,181.0
1,37,201.0
1,47,567.0
1,45,210.0
1,30,63.0
1,40,5.0
1,5,66.0
1,4,52.0
1,35,100.0
1,13,7135.0
1,28,2.0
1,48,112.0
1,22,1291.0
1,12,11.0
1,50,66209.0
1,2,112.0
1,15,1287.0
1,33,36546.0
1,27,25.0
1,25,3.0
1,41,1.0
28,23,6.0
28,26,114.0
28,36,38.0
28,44,1.0
28,16,2.0
28,55,52.0
28,9,21.0
28,46,1.0
28,56,2.0
28,34,5.0
28,42,3.0
28,19,2526.0
28,39,62.0
28,10,6400.0
28,24,85.0
28,31,13.0
28,11,3.0
28,18,8.0
28,54,3.0
28,38,9.0
28,49,17184.0
28,51,325.0
28,8,1.0
28,6,13503.0
28,29,66.0
28,20,74.0
28,37,6.0
28,47,2.0
28,45,327.0
28,30,2.0
28,40,96.0
28,5,17.0
28,35,12.0
28,13,121.0
28,1,2.0
28,48,73.0
28,22,9.0
28,12,5.0
28,50,222.0
28,2,20.0
28,15,1.0
28,33,2.0
28,27,392.0
28,25,3.0
28,41,1.0
48,23,832.0
48,26,15901.0
48,36,6424.0
48,44,30.0
48,16,61.0
48,55,4303.0
48,9,2284.0
48,46,210.0
48,56,163.0
48,34,2309.0
48,42,320.0
48,53,10.0
48,19,128.0
48,39,21330.0
48,10,2422.0
48,24,2041.0
48,31,474.0
48,11,219.0
48,18,632.0
48,17,22.0
48,32,72.0
48,54,113.0
48,38,362.0
48,49,213.0
48,51,7018.0
48,8,75.0
48,6,15027.0
48,29,173195.0
48,21,16.0
48,20,20588.0
48,37,196.0
48,47,137.0
48,45,27073.0
48,30,180.0
48,40,157.0
48,5,9100.0
48,4,33.0
48,35,1919.0
48,13,3673.0
48,1,112.0
48,28,73.0
48,22,286.0
48,12,62844.0
48,50,5871.0
48,2,660.0
48,15,19.0
48,33,245.0
48,27,954.0
48,25,2096.0
48,41,8663.0
22,23,179.0
22,26,897.0
22,36,376.0
22,44,125.0
22,16,18308.0
22,55,1052.0
22,9,391.0
22,46,433.0
22,56,432.0
22,34,178.0
22,42,195.0
22,53,11170.0
22,19,15.0
22,39,146.0
22,10,147.0
22,24,624.0
22,31,981.0
22,11,101.0
22,18,712.0
22,17,8687.0
22,32,387.0
22,54,15856.0
22,38,2384.0
22,49,17.0
22,51,268.0
22,8,436.0
22,6,1043.0
22,29,352.0
22,21,209.0
22,20,594.0
22,37,530.0
22,47,108938.0
22,45,583.0
22,30,125.0
22,40,18.0
22,5,108.0
22,4,214.0
22,35,286.0
22,13,3686.0
22,1,1291.0
22,28,9.0
22,48,286.0
22,12,57.0
22,50,106141.0
22,2,674.0
22,15,2128.0
22,33,1724.0
22,27,74.0
22,25,15.0
22,41,6.0
12,23,96.0
12,26,2706.0
12,36,866.0
12,44,2.0
12,16,3.0
12,55,1332.0
12,9,1004.0
12,46,49.0
12,56,17.0
12,34,923.0
12,42,54.0
12,19,15.0
12,39,1589.0
12,10,347.0
12,24,775.0
12,31,151.0
12,11,17.0
12,18,106.0
12,17,5.0
12,32,12.0
12,54,11.0
12,38,66.0
12,49,14.0
12,51,670.0
12,8,9.0
12,6,3681.0
12,29,7196.0
12,21,2.0
12,20,36913.0
12,37,32.0
12,47,15.0
12,45,3407.0
12,30,21.0
12,40,7.0
12,5,816.0
12,4,2.0
12,35,570.0
12,13,1151.0
12,1,11.0
12,28,5.0
12,48,62844.0
12,22,57.0
12,50,1449.0
12,2,229.0
12,33,28.0
12,27,112.0
12,25,30.0
12,41,98.0
50,23,5493.0
50,26,18663.0
50,36,10502.0
50,44,28685.0
50,16,20979.0
50,55,21558.0
50,9,9286.0
50,46,7979.0
50,56,16182.0
50,34,4628.0
50,42,8839.0
50,53,518.0
50,19,498.0
50,39,3113.0
50,10,2689.0
50,24,12312.0
50,31,13249.0
50,11,4388.0
50,18,13817.0
50,17,6842.0
50,32,11319.0
50,54,140343.0
50,38,130086.0
50,49,487.0
50,51,4069.0
50,8,15079.0
50,6,11135.0
50,29,6920.0
50,21,3509.0
50,20,11296.0
50,37,10988.0
50,47,77651.0
50,45,7635.0
50,30,6338.0
50,40,380.0
50,5,4040.0
50,4,4846.0
50,35,8065.0
50,13,128817.0
50,1,66209.0
50,28,222.0
50,48,5871.0
50,22,106141.0
50,12,1449.0
50,2,10539.0
50,15,4913.0
50,33,43992.0
50,27,1484.0
50,25,409.0
50,41,280.0
2,23,213.0
2,26,1276.0
2,36,659.0
2,44,26.0
2,16,40.0
2,55,25713.0
2,9,4311.0
2,46,45169.0
2,56,556.0
2,34,826.0
2,42,144.0
2,53,10.0
2,19,33.0
2,39,420.0
2,10,355.0
2,24,149103.0
2,31,70765.0
2,11,142.0
2,18,3329.0
2,17,33.0
2,32,660.0
2,54,85.0
2,38,356.0
2,49,46.0
2,51,687.0
2,8,50.0
2,6,4063.0
2,29,681.0
2,21,325.0
2,20,3642.0
2,37,355.0
2,47,154.0
2,45,1961.0
2,30,292.0
2,40,18.0
2,5,193.0
2,4,293.0
2,35,1038.0
2,13,5426.0
2,1,112.0
2,28,20.0
2,48,660.0
2,22,674.0
2,12,229.0
2,50,10539.0
2,15,14.0
2,33,288.0
2,27,134.0
2,25,31.0
2,41,26.0
15,23,4.0
15,26,94.0
15,36,21.0
15,44,4.0
15,16,235.0
15,55,43.0
15,9,9.0
15,46,21.0
15,56,73.0
15,34,6.0
15,42,4.0
15,53,13.0
15,19,1.0
15,39,8.0
15,10,8.0
15,24,29.0
15,31,148.0
15,11,4.0
15,18,26.0
15,17,8249.0
15,32,289.0
15,54,151.0
15,38,249.0
15,51,15.0
15,8,62.0
15,6,67.0
15,29,26.0
15,21,70.0
15,20,28.0
15,37,29.0
15,47,89.0
15,45,38.0
15,30,4.0
15,5,5.0
15,4,107.0
15,35,11.0
15,13,1092.0
15,1,1287.0
15,28,1.0
15,48,19.0
15,22,2128.0
15,50,4913.0
15,2,14.0
15,33,22790.0
15,27,2.0
15,25,1.0
33,23,161.0
33,26,996.0
33,36,426.0
33,44,51.0
33,16,1113.0
33,55,935.0
33,9,248.0
33,46,634.0
33,56,10905.0
33,34,121.0
33,42,233.0
33,53,7.0
33,19,10.0
33,39,107.0
33,10,134.0
33,24,409.0
33,31,1118.0
33,11,105.0
33,18,981.0
33,17,1084.0
33,32,11065.0
33,54,2584.0
33,38,30695.0
33,49,14.0
33,51,196.0
33,8,31944.0
33,6,820.0
33,29,393.0
33,21,183.0
33,20,449.0
33,37,4025.0
33,47,562.0
33,45,418.0
33,30,193.0
33,40,6.0
33,5,145.0
33,4,2180.0
33,35,286.0
33,13,41198.0
33,1,36546.0
33,28,2.0
33,48,245.0
33,22,1724.0
33,12,28.0
33,50,43992.0
33,2,288.0
33,15,22790.0
33,27,37.0
33,25,15.0
33,41,5.0
27,23,104.0
27,26,1178.0
27,36,461.0
27,44,6.0
27,16,6.0
27,55,426.0
27,9,225.0
27,46,22.0
27,56,21.0
27,34,121.0
27,42,50.0
27,19,933.0
27,39,2006.0
27,10,71034.0
27,24,600.0
27,31,71.0
27,11,31.0
27,18,100.0
27,17,6.0
27,32,11.0
27,54,32.0
27,38,81.0
27,49,1876.0
27,51,29380.0
27,8,15.0
27,6,66724.0
27,29,774.0
27,21,3.0
27,20,1042.0
27,37,40.0
27,47,22.0
27,45,3883.0
27,30,39.0
27,40,16708.0
27,5,202.0
27,4,2.0
27,35,179.0
27,13,830.0
27,1,25.0
27,28,392.0
27,48,954.0
27,22,74.0
27,12,112.0
27,50,1484.0
27,2,134.0
27,15,2.0
27,33,37.0
27,25,190.0
27,41,52.0
25,23,23.0
25,26,766.0
25,36,214.0
25,44,2.0
25,55,129.0
25,9,72.0
25,46,15.0
25,56,4.0
25,34,32.0
25,42,8.0
25,19,16.0
25,39,31868.0
25,10,478.0
25,24,103.0
25,31,21.0
25,11,8.0
25,18,24.0
25,17,1.0
25,32,1.0
25,54,5.0
25,38,12.0
25,49,12.0
25,51,20223.0
25,8,3.0
25,6,2719.0
25,29,1258.0
25,20,320.0
25,37,7.0
25,47,9.0
25,45,4699.0
25,30,6.0
25,40,17.0
25,5,96.0
25,35,51.0
25,13,288.0
25,1,3.0
25,28,3.0
25,48,2096.0
25,22,15.0
25,12,30.0
25,50,409.0
25,2,31.0
25,15,1.0
25,33,15.0
25,27,190.0
25,41,398.0
41,23,16.0
41,26,752.0
41,36,144.0
41,44,2.0
41,16,2.0
41,55,93.0
41,9,67.0
41,46,4.0
41,56,4.0
41,34,18.0
41,42,9.0
41,19,10.0
41,39,22353.0
41,10,147.0
41,24,114.0
41,31,20.0
41,11,4.0
41,18,18.0
41,54,4.0
41,38,9.0
41,49,8.0
41,51,2604.0
41,6,1318.0
41,29,2116.0
41,20,787.0
41,37,4.0
41,47,3.0
41,45,5865.0
41,30,2.0
41,40,3.0
41,5,66.0
41,35,63.0
41,13,187.0
41,1,1.0
41,28,1.0
41,48,8663.0
41,22,6.0
41,12,98.0
41,50,280.0
41,2,26.0
41,33,5.0
41,27,52.0
41,25,398.0
