origin,destination,total_flow
5,34,935.0
5,42,141.0
5,53,1.0
5,19,18.0
5,39,466.0
5,10,263.0
5,24,259.0
5,31,60.0
5,11,195.0
5,18,146.0
5,17,5.0
5,32,9.0
5,54,26.0
5,38,90.0
5,49,13.0
5,51,598.0
5,8,20.0
5,6,1668.0
5,29,49094.0
5,21,5.0
5,20,803.0
5,37,50.0
5,47,24.0
5,45,967.0
5,30,110.0
5,40,7.0
5,4,1.0
5,35,1967.0
5,13,2100.0
5,1,31.0
5,28,7.0
5,48,4622.0
5,22,67.0
5,12,353.0
5,50,2074.0
5,2,99.0
5,15,4.0
5,33,44.0
5,27,75.0
5,25,46.0
5,41,31.0
4,23,5.0
4,26,76.0
4,36,15.0
4,16,8.0
4,55,131.0
4,9,11.0
4,46,264.0
4,56,199.0
4,34,7.0
4,42,11.0
4,19,2.0
4,39,8.0
4,10,8.0
4,24,60.0
4,31,2432.0
4,18,87.0
4,17,472.0
4,32,12205.0
4,54,12.0
4,38,52.0
4,51,14.0
4,8,18.0
4,6,67.0
4,29,20.0
4,21,4465.0
4,20,45.0
4,37,40.0
4,47,23.0
4,45,36.0
4,30,9.0
4,40,1.0
4,5,1.0
4,35,8.0
4,13,775.0
4,1,27.0
4,48,16.0
4,22,100.0
4,50,2472.0
4,2,147.0
4,15,54.0
4,33,1116.0
35,23,16530.0
35,26,10096.0
35,36,26888.0
35,44,9.0
35,16,23.0
35,55,10070.0
35,9,5622.0
35,46,186.0
35,56,93.0
35,34,55771.0
35,42,797.0
35,53,3.0
35,19,15.0
35,39,372.0
35,10,232.0
35,24,694.0
35,31,320.0
35,11,2981.0
35,18,2101.0
35,17,8.0
35,32,33.0
35,54,37.0
35,38,219.0
35,49,22.0
35,51,496.0
35,8,31.0
35,6,1488.0
35,29,2219.0
35,21,10.0
35,20,2652.0
35,37,233.0
35,47,46.0
35,45,1057.0
35,30,1651.0
35,40,9.0
35,5,1967.0
35,4,8.0
35,13,10220.0
35,1,43.0
35,28,5.0
35,48,1025.0
35,22,156.0
35,12,274.0
35,50,4045.0
35,2,508.0
35,15,3.0
35,33,111.0
35,27,83.0
35,25,25.0
35,41,18.0
13,23,11634.0
13,26,16116.0
13,36,9305.0
13,44,184.0
13,16,577.0
13,55,16130.0
13,9,4570.0
13,46,5149.0
13,56,15877.0
13,34,3966.0
13,42,43272.0
13,53,47.0
13,19,152.0
13,39,1024.0
13,10,844.0
13,24,3154.0
13,31,2495.0
13,11,13116.0
13,18,23007.0
13,17,274.0
13,32,4964.0
13,54,1595.0
13,38,17783.0
13,49,140.0
13,51,1514.0
13,8,16420.0
13,6,4053.0
13,29,3509.0
13,21,245.0
13,20,4399.0
13,37,50615.0
13,47,969.0
13,45,2767.0
13,30,18005.0
13,40,105.0
13,5,2100.0
13,4,775.0
13,35,10220.0
13,1,3506.0
13,28,65.0
13,48,1840.0
13,22,1790.0
13,12,567.0
13,50,63991.0
13,2,2656.0
13,15,510.0
13,33,20608.0
13,27,385.0
13,25,132.0
13,41,85.0
1,23,20.0
1,26,239.0
1,36,94.0
1,44,18.0
1,16,734.0
1,55,163.0
1,9,43.0
1,46,30.0
1,56,68.0
1,34,21.0
1,42,30.0
1,53,4.0
1,19,4.0
1,39,23.0
1,10,26.0
1,24,76.0
1,31,109.0
1,11,16.0
1,18,66.0
1,17,217.0
1,32,60.0
1,54,17695.0
1,38,18740.0
1,49,5.0
1,51,40.0
1,8,133.0
1,6,203.0
1,29,70.0
1,21,24.0
1,20,111.0
1,37,96.0
1,47,257.0
1,45,123.0
1,30,29.0
1,5,31.0
1,4,27.0
1,35,43.0
1,13,3506.0
1,48,42.0
1,22,650.0
1,12,4.0
1,50,32745.0
1,2,54.0
1,15,599.0
1,33,18408.0
1,27,10.0
1,25,2.0
1,41,3.0
28,23,2.0
28,26,58.0
28,36,12.0
28,55,15.0
28,9,10.0
28,56,1.0
28,34,3.0
28,42,2.0
28,19,1277.0
28,39,29.0
28,10,3170.0
28,24,41.0
28,31,11.0
28,18,6.0
28,38,6.0
28,49,8666.0
28,51,171.0
28,6,6884.0
28,29,35.0
28,20,40.0
28,37,1.0
28,47,3.0
28,45,167.0
28,30,1.0
28,40,46.0
28,5,7.0
28,35,5.0
28,13,65.0
28,48,36.0
28,22,6.0
28,12,3.0
28,50,103.0
28,2,19.0
28,33,6.0
28,27,199.0
28,25,1.0
28,41,1.0
48,23,425.0
48,26,7961.0
48,36,3281.0
48,44,11.0
48,16,34.0
48,55,2124.0
48,9,1158.0
48,46,91.0
48,56,77.0
48,34,1164.0
48,42,140.0
48,53,7.0
48,19,68.0
48,39,10860.0
48,10,1216.0
48,24,1031.0
48,31,237.0
48,11,116.0
48,18,300.0
48,17,13.0
48,32,38.0
48,54,60.0
48,38,197.0
48,49,83.0
48,51,3416.0
48,8,35.0
48,6,7605.0
48,29,86452.0
48,21,16.0
48,20,10381.0
48,37,105.0
48,47,56.0
48,45,13518.0
48,30,106.0
48,40,78.0
48,5,4622.0
48,4,16.0
48,35,1025.0
48,13,1840.0
48,1,42.0
48,28,36.0
48,22,157.0
48,12,31317.0
48,50,2925.0
48,2,344.0
48,15,12.0
48,33,117.0
48,27,500.0
48,25,1082.0
48,41,4256.0
22,23,75.0
22,26,458.0
22,36,212.0
22,44,71.0
22,16,9107.0
22,55,521.0
22,9,181.0
22,46,242.0
22,56,220.0
22,34,91.0
22,42,103.0
22,53,5533.0
22,19,13.0
22,39,81.0
22,10,84.0
22,24,319.0
22,31,476.0
22,11,64.0
22,18,349.0
22,17,4356.0
22,32,201.0
22,54,7855.0
22,38,1212.0
22,49,9.0
22,51,130.0
22,8,206.0
22,6,553.0
22,29,160.0
22,21,101.0
22,20,301.0
22,37,269.0
22,47,54376.0
22,45,283.0
22,30,67.0
22,40,3.0
22,5,67.0
22,4,100.0
22,35,156.0
22,13,1790.0
22,1,650.0
22,28,6.0
22,48,157.0
22,12,14.0
22,50,53268.0
22,2,364.0
22,15,1049.0
22,33,935.0
22,27,29.0
22,25,4.0
22,41,13.0
12,23,39.0
12,26,1317.0
12,36,404.0
12,44,2.0
12,16,3.0
12,55,657.0
12,9,540.0
12,46,21.0
12,56,8.0
12,34,494.0
12,42,29.0
12,53,1.0
12,19,5.0
12,39,757.0
12,10,170.0
12,24,369.0
12,31,54.0
12,11,7.0
12,18,44.0
12,17,2.0
12,32,5.0
12,54,10.0
12,38,22.0
12,49,14.0
12,51,370.0
12,8,1.0
12,6,1803.0
12,29,3612.0
12,21,1.0
12,20,18302.0
12,37,16.0
12,47,7.0
12,45,1686.0
12,30,15.0
12,40,2.0
12,5,353.0
12,35,274.0
12,13,567.0
12,1,4.0
12,28,3.0
12,48,31317.0
12,22,14.0
12,50,703.0
12,2,137.0
12,15,1.0
12,33,12.0
12,27,56.0
12,25,16.0
12,41,56.0
50,23,2678.0
50,26,9166.0
50,36,5201.0
50,44,14340.0
50,16,10463.0
50,55,10837.0
50,9,4707.0
50,46,4035.0
50,56,8093.0
50,34,2368.0
50,42,4419.0
50,53,269.0
50,19,238.0
50,39,1530.0
50,10,1263.0
50,24,6121.0
50,31,6654.0
50,11,2167.0
50,18,7005.0
50,17,3365.0
50,32,5536.0
50,54,70577.0
50,38,65353.0
50,49,248.0
50,51,1971.0
50,8,7511.0
50,6,5518.0
50,29,3477.0
50,21,1794.0
50,20,5782.0
50,37,5424.0
50,47,39231.0
50,45,3846.0
50,30,3093.0
50,40,161.0
50,5,2074.0
50,4,2472.0
50,35,4045.0
50,13,63991.0
50,1,32745.0
50,28,103.0
50,48,2925.0
50,22,53268.0
50,12,703.0
50,2,5204.0
50,15,2458.0
50,33,21811.0
50,27,723.0
50,25,188.0
50,41,153.0
2,23,101.0
2,26,633.0
2,36,321.0
2,44,10.0
2,16,20.0
2,55,12771.0
2,9,2074.0
2,46,22784.0
2,56,284.0
2,34,492.0
2,42,79.0
2,53,5.0
2,19,19.0
2,39,217.0
2,10,167.0
2,24,74315.0
2,31,35338.0
2,11,81.0
2,18,1648.0
2,17,8.0
2,32,343.0
2,54,64.0
2,38,195.0
2,49,26.0
2,51,342.0
2,8,16.0
2,6,1968.0
2,29,343.0
2,21,140.0
2,20,1814.0
2,37,214.0
2,47,65.0
2,45,1015.0
2,30,168.0
2,40,9.0
2,5,99.0
2,4,147.0
2,35,508.0
2,13,2656.0
2,1,54.0
2,28,19.0
2,48,344.0
2,22,364.0
2,12,137.0
2,50,5204.0
2,15,8.0
2,33,150.0
2,27,68.0
2,25,24.0
2,41,9.0
15,23,4.0
15,26,60.0
15,36,13.0
15,44,2.0
15,16,123.0
15,55,21.0
15,9,6.0
15,46,12.0
15,56,42.0
15,34,1.0
15,53,12.0
15,19,2.0
15,39,6.0
15,10,5.0
15,24,9.0
15,31,82.0
15,11,1.0
15,18,11.0
15,17,4099.0
15,32,125.0
15,54,63.0
15,38,154.0
15,51,6.0
15,8,19.0
15,6,32.0
15,29,16.0
15,21,39.0
15,20,13.0
15,37,13.0
15,47,39.0
15,45,20.0
15,5,4.0
15,4,54.0
15,35,3.0
15,13,510.0
15,1,599.0
15,48,12.0
15,22,1049.0
15,12,1.0
15,50,2458.0
15,2,8.0
15,33,11510.0
15,27,2.0
33,23,72.0
33,26,588.0
33,36,183.0
33,44,20.0
33,16,583.0
33,55,459.0
33,9,113.0
33,46,271.0
33,56,5277.0
33,34,60.0
33,42,98.0
33,53,11.0
33,19,3.0
33,39,71.0
33,10,71.0
33,24,245.0
33,31,561.0
33,11,53.0
33,18,528.0
33,17,541.0
33,32,5555.0
33,54,1319.0
33,38,15290.0
33,49,7.0
33,51,94.0
33,8,15910.0
33,6,402.0
33,29,191.0
33,21,108.0
33,20,215.0
33,37,2053.0
33,47,309.0
33,45,241.0
33,30,94.0
33,40,5.0
33,5,44.0
33,4,1116.0
33,35,111.0
33,13,20608.0
33,1,18408.0
33,28,6.0
33,48,117.0
33,22,935.0
33,12,12.0
33,50,21811.0
33,2,150.0
33,15,11510.0
33,27,19.0
33,25,2.0
33,41,1.0
27,23,37.0
27,26,590.0
27,36,200.0
27,44,3.0
27,16,4.0
27,55,179.0
27,9,132.0
27,46,19.0
27,56,11.0
27,34,52.0
27,42,25.0
27,53,1.0
27,19,466.0
27,39,1070.0
27,10,35547.0
27,24,348.0
27,31,48.0
27,11,16.0
27,18,49.0
27,17,2.0
27,32,5.0
27,54,13.0
27,38,34.0
27,49,992.0
27,51,14703.0
27,8,6.0
27,6,33149.0
27,29,407.0
27,21,3.0
27,20,509.0
27,37,12.0
27,47,12.0
27,45,1873.0
27,30,10.0
27,40,8438.0
27,5,75.0
27,35,83.0
27,13,385.0
27,1,10.0
27,28,199.0
27,48,500.0
27,22,29.0
27,12,56.0
27,50,723.0
27,2,68.0
27,15,2.0
27,33,19.0
27,25,79.0
27,41,13.0
25,23,10.0
25,26,411.0
25,36,80.0
25,55,71.0
25,9,38.0
25,46,2.0
25,56,2.0
25,34,17.0
25,42,8.0
25,19,6.0
25,39,16060.0
25,10,265.0
25,24,54.0
25,31,7.0
25,11,5.0
25,18,13.0
25,54,2.0
25,38,10.0
25,49,8.0
25,51,9921.0
25,8,1.0
25,6,1401.0
25,29,678.0
25,20,160.0
25,37,8.0
25,47,5.0
25,45,2349.0
25,30,2.0
25,40,10.0
25,5,46.0
25,35,25.0
25,13,132.0
25,1,2.0
25,28,1.0
25,48,1082.0
25,22,4.0
25,12,16.0
25,50,188.0
25,2,24.0
25,33,2.0
25,27,79.0
25,41,180.0
41,23,7.0
41,26,400.0
41,36,75.0
41,55,50.0
41,9,23.0
41,46,4.0
41,56,1.0
41,34,16.0
41,42,3.0
41,19,3.0
41,39,11195.0
41,10,68.0
41,24,56.0
41,31,11.0
41,11,2.0
41,18,13.0
41,54,2.0
41,38,9.0
41,49,2.0
41,51,1329.0
41,8,1.0
41,6,599.0
41,29,1037.0
41,20,403.0
41,37,4.0
41,47,2.0
41,45,2817.0
41,30,5.0
41,40,2.0
41,5,31.0
41,35,18.0
41,13,85.0
41,1,3.0
41,28,1.0
41,48,4256.0
41,22,13.0
41,12,56.0
41,50,153.0
41,2,9.0
41,33,1.0
41,27,13.0
41,25,180.0
